News_ID,Website,Category,Headline,URL,Top_Image,Date,author
1966,hindustan times,['india'],"‘PM Modi only cares about his image, not soldiers’: Rahul Gandhi in latest attack on purchase of VVIP planes",https://www.hindustantimes.com/india-news/pm-modi-only-cares-about-his-image-not-soldiers-rahul-gandhi-in-latest-attack-on-purchase-of-vvip-planes/story-wndrvyY27hqEk5HQgRkrVL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/patiala-rahul-gandhi-congress-tractor-rally_8ed5dbb8-0970-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 19:52:08+05:30,"['Hindustantimes.Com', 'Edited Arpan Rai']"
1967,hindustan times,['india'],Covid-19 cases in Kerala dip day after hitting highest single-day record,https://www.hindustantimes.com/india-news/covid-19-cases-in-kerala-dip-day-after-hitting-highest-single-day-record/story-MBrbFe4JZ9tSXxcIgKe03M.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/outbreak-ernakulam-coronavirus-disease-covid-19-in_84254ea8-0973-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 20:11:16+05:30,['Ramesh Babu']
1968,hindustan times,['india'],"Prez Kovind urges citizens to stand united to defeat Covid-19 through collective determination, discipline",https://www.hindustantimes.com/india-news/prez-kovind-urges-citizens-to-stand-united-to-defeat-covid-19-through-collective-determination-discipline/story-UtTzkSHE05zuOvK13WhlcJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/national-service-scheme-awards-ceremony_aec1fd64-0969-11eb-9735-285f94a4b56e.jpg,2020-10-08 18:55:42+05:30,"['Press Trust Of India', 'Posted Susmita Pakrasi']"
1969,hindustan times,['india'],‘Covid-19 has made India realise need for a strong healthcare system’: Vardhan,https://www.hindustantimes.com/india-news/covid-19-has-made-india-realise-need-for-a-strong-healthcare-system-harsh-vardhan/story-INAEqIDQIgvVDBCUGmRCjO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_c9aa3016-096d-11eb-9735-285f94a4b56e.png,2020-10-08 19:43:54+05:30,"['Hindustantimes.Com', 'Edited Susmita Pakrasi']"
1970,hindustan times,['india'],"Haryana’s AQI plunges as farm fires increase, Covid-19 patients may face higher risks",https://www.hindustantimes.com/india-news/haryana-s-aqi-plunges-as-farm-fires-increase-covid-19-patients-may-face-higher-risks/story-ULqT4R0m6AjV3ru7IMsFuL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/parali-pollution_04791d40-096b-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 19:09:38+05:30,['Neeraj Mohan']
1971,hindustan times,['india'],"Wildlife-friendly roads pay off, 18 species using special underpasses in Pench",https://www.hindustantimes.com/india-news/wildlife-friendly-roads-pay-off-18-species-using-special-underpasses-in-pench/story-shrXxuxfnuyssdn7npZ78I.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_87936d76-0965-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 18:30:18+05:30,['Suparna Roy']
1972,hindustan times,['india'],"Fuel stocks start depleting in J-K, Ladakh as farmers’ stir in Punjab chokes supply",https://www.hindustantimes.com/india-news/fuel-stocks-start-depleting-in-j-k-ladakh-as-farmers-stir-in-punjab-chokes-supply/story-4nZyXYlW14MGIysvCOLbcP.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_0bb47402-096f-11eb-a24e-5b1a7dd32f2e.png,2020-10-08 19:44:18+05:30,['Ravi Krishnan Khajuria']
1973,hindustan times,['india'],How changes in taxation policy are affecting Indians living abroad from October 1,https://www.hindustantimes.com/india-news/how-changes-in-taxation-policy-are-affecting-indians-living-abroad-from-october-1/story-8RFGLs6BpzYSRMIvwk94zO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_11825f2e-0970-11eb-9735-285f94a4b56e.jpg,2020-10-08 19:42:25+05:30,"['Hindustantimes.Com', 'Edited Shivani Kumar']"
1974,hindustan times,['india'],"In Jagan Reddy’s new move, students in classes 1-9 get free school kits",https://www.hindustantimes.com/india-news/in-jagan-reddy-s-new-move-students-in-classes-1-9-get-free-school-kits/story-I07y9Ie1idqZ3Td6F12FVO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_5a6405bc-0975-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 20:22:51+05:30,['Srinivasa Rao Apparasu']
1975,hindustan times,['india'],"‘The India story is strong today, will grow even stronger tomorrow’: PM Modi",https://www.hindustantimes.com/india-news/the-answer-to-all-your-questions-is-india-there-is-opportunity-for-everyone-pm-modi-tells-canadian-investors-at-invest-india-conference/story-k0GbXHjPMnvOVF2H5KoBBL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_9a63e4fa-0968-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 18:48:22+05:30,"['Hindustantimes.Com', 'Shankhyaneel Sarkar']"
1976,hindustan times,['india'],"2 TV channel owners arrested for ratings fraud, Republic TV on radar: Cops",https://www.hindustantimes.com/india-news/mumbai-cops-arrest-2-tv-channel-owners-will-probe-republic-tv-now/story-CjYGaoghgCFUAB2OXIiUcP.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/thursday-addressing-parambir-commissioner-bhushan-koyande-police_cb30f632-0967-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 18:12:14+05:30,['Manish K Pathak']
1977,hindustan times,['india'],‘Will sue police chief’: Arnab Goswami on Mumbai police’s probe naming Republic TV in TRP fraud,https://www.hindustantimes.com/india-news/will-sue-police-chief-arnab-goswami-on-mumbai-police-s-probe-naming-republic-tv-in-trp-fraud/story-eQ8IwIc75DiFAXQLgFi3wI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/assignment-name-in-brief_ecbcbf58-0966-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 18:37:14+05:30,"['Hindustantimes.Com', 'Edited Arpan Rai']"
1978,hindustan times,['india'],India has emerged as a land of solutions: PM Modi at Invest India Conference in Canada,https://www.hindustantimes.com/india-news/india-has-emerged-as-a-land-of-solutions-pm-modi-at-invest-india-conference-in-canada/story-85FOanh7PVbX3FgtJBQ7qJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/invest-india-conference_e8bf024e-0970-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 19:50:20+05:30,"['Hindustantimes.Com', 'Edited Arpan Rai']"
1979,hindustan times,['india'],"News updates from Hindustan Times: Teesta Setalvad takes Hathras gang-rape case to Supreme Court, accuses UP cops of complicity",https://www.hindustantimes.com/india-news/news-updates-from-hindustan-times-teesta-setalvad-takes-hathras-gang-rape-case-to-supreme-court-accuses-up-cops-of-complicity/story-6kpDxpI8uoipjQL1yVf5OL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_d2b982f4-095b-11eb-9735-285f94a4b56e.jpg,2020-10-08 17:27:03+05:30,"['Hindustantimes.Com', 'Edited Shivani Kumar']"
1980,hindustan times,['india'],Two virtual expos breathe life into Bhadohi’s carpet industry with Rs 250-cr orders,https://www.hindustantimes.com/india-news/two-virtual-expos-breathe-life-into-bhadohi-s-carpet-industry-with-rs-250-cr-orders/story-CgNjDraSAMugA6E8RoPjxI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_716d2c24-0967-11eb-a24e-5b1a7dd32f2e.png,2020-10-08 18:43:17+05:30,['Sudhir Kumar']
1981,hindustan times,['india'],"In Andhra Pradesh, YSRC MLA, son test positive for Covid-19 a second time",https://www.hindustantimes.com/india-news/in-andhra-pradesh-ysrc-mla-son-test-positive-for-covid-19-a-second-time/story-CUzDk90m3YXHUVcSAWcb8L.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/chandigarh-admissions-protective-conditions-dedicated-facilities-interventions_72a64700-0977-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 20:38:48+05:30,['Srinivasa Rao Apparasu']
1982,hindustan times,['india'],"Assam CM condoles death of Paswan, terms him stalwart of Indian politics",https://www.hindustantimes.com/india-news/assam-cm-condoles-death-of-paswan-terms-him-stalwart-of-indian-politics/story-4JETTltnmFzMb8ortMH0VO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ram-vilas-paswan-dies-ages-74_f2f5755c-0981-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 21:49:51+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
1983,hindustan times,['india'],UP top court dismisses plea alleging Hathras family illegally held,https://www.hindustantimes.com/india-news/up-top-court-dismisses-plea-alleging-hathras-family-illegally-held/story-mr1JX8BxUgkFpfuHtCBMTL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_b4a09c02-0984-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 22:11:34+05:30,['Jitendra Sarin']
1984,hindustan times,['india'],Nation has lost a visionary leader: President Kovind on Ram Vilas Paswan’s demise,https://www.hindustantimes.com/india-news/nation-has-lost-a-visionary-leader-president-kovind-on-ram-vilas-paswan-s-demise/story-iE5kxOAc4kcNdxC7ZHZwmL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ram-vilas-paswan-dies-ages-74_aea3616c-0980-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 21:40:44+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
1985,hindustan times,['india'],"India ‘among lead countries’ facilitating peace restoration in Afghanistan, says Abdullah Abdullah",https://www.hindustantimes.com/india-news/india-among-lead-countries-facilitating-peace-restoration-in-afghanistan-says-abdullah-abdullah/story-ykrNWTVCLVEiY4QNzWecTJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/pakistan-afghanistan-conflict-talks-us-politics_9d2e3ee2-0981-11eb-9735-285f94a4b56e.jpg,2020-10-08 21:47:13+05:30,"['Asian News International', 'Posted Susmita Pakrasi']"
1986,hindustan times,['india'],Sexual offenders cannot access victim’s statement before probe is complete: SC,https://www.hindustantimes.com/india-news/sexual-offenders-cannot-access-victim-s-statement-before-probe-is-complete-sc/story-U7KBb0IDeXJA3LGa8bdSgJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/supreme-court-of-india-photo-by-rajkumar_778c0df6-097f-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 21:47:32+05:30,['Abraham Thomas']
1987,hindustan times,['india'],‘Strove for welfare of the masses’: President Kovind remembers Union minister Ram Vilas Paswan,https://www.hindustantimes.com/india-news/firebrand-socialist-leader-in-his-youth-president-kovind-remembers-union-minister-ram-vilas-paswan/story-e58SYaXz2pgNtRZWF2DyLP.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/kovind-elected-as-14th-president-of-india_20a65cc8-0982-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 21:52:00+05:30,"['Hindustantimes.Com', 'Edited Shankhyaneel Sarkar']"
1988,hindustan times,['india'],‘Saddened beyond words’: PM Modi on Ram Vilas Paswan’s demise,https://www.hindustantimes.com/india-news/saddened-beyond-words-pm-modi-on-ram-vilas-paswan-s-demise/story-yVxoWt9YmZnbhTyyJnNkNI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ram-vilas-paswan-water-quality_496b0306-097e-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 21:24:59+05:30,"['Hindustantimes.Com', 'Edited', 'Amit Chaturvedi']"
1989,hindustan times,['india'],Kolkata’s top private hospitals running out of beds as Covid-19 cases rise,https://www.hindustantimes.com/india-news/kolkata-s-top-private-hospitals-running-out-of-beds-as-covid-19-cases-rise/story-8ZDNiRDhLvVyJLdSj1ocFJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/health-worker-collects-police-blood-sample-personnel_fd2d4532-097b-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 21:12:44+05:30,['Ht Correspondent']
1990,hindustan times,['india'],News of Ram Vilas Paswan’s demise ‘unbelievable’: Dharmendra Pradhan,https://www.hindustantimes.com/india-news/news-of-ram-vilas-paswan-s-demise-unbelievable-dharmendra-pradhan/story-S6UgcgAaBy89g2vPkrx4JI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/union-minister-ram-vilas-paswan-dead_3b14075e-0987-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:27:07+05:30,"['Asian News International', 'Posted Arpan Rai']"
1991,hindustan times,['india'],News updates from Hindustan Times at 9 pm: Andhra launches another welfare scheme for govt students and all the latest news,https://www.hindustantimes.com/india-news/news-updates-from-hindustan-times-at-9-pm-andhra-launches-another-welfare-scheme-for-govt-students-and-all-the-latest-news/story-ii44hDNYBs60vfq13kd9HI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ys-jagan-mohan-reddy-addresses-party-leaders_fbbc2bf6-097a-11eb-9735-285f94a4b56e.jpg,2020-10-08 20:59:27+05:30,[]
1992,hindustan times,['india'],"CBI searches rebel YSRC MP Raghurama Raju’s offices, residences in alleged Rs 826-cr bank fraud",https://www.hindustantimes.com/india-news/cbi-searches-rebel-ysrc-mp-raghurama-raju-s-offices-residences-in-alleged-rs-826-cr-bank-fraud/story-Yem1uzUmDNFqQr0HCp8KwJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_6b6c536a-0983-11eb-bbb0-40eddbf766cc.png,2020-10-08 22:06:19+05:30,['Srinivasa Rao Apparasu']
1993,hindustan times,['india'],"Address ‘core issues’ in Kulbhushan Jadhav case, India tells Pakistan",https://www.hindustantimes.com/india-news/address-core-issues-in-kulbhushan-jadhav-case-india-tells-pakistan/story-QOSKCG8YZQzBfzc6kKKmoO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_50bc7a56-0981-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 21:46:27+05:30,['Ht Correspondent']
1994,hindustan times,['india'],"President, PM Modi condole death of Union minister Ram Vilas Paswan",https://www.hindustantimes.com/india-news/president-pm-modi-condole-death-of-union-minister-ram-vilas-paswan/story-OerUfZYkKnd7ae5sm1fGyM.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/union-minister-ram-vilas-paswan-dead_c2d224e2-0986-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:24:59+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
1995,hindustan times,['india'],Union minister Ram Vilas Paswan passes away days after surgery,https://www.hindustantimes.com/india-news/union-minister-ram-vilas-paswan-passes-away-son-chirag-tweets-he-was-74/story-OHvQhOGMS9IkpdAKVIxY4O.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_59df3e52-0981-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 20:47:02+05:30,"['Hindustantimes.Com', 'Edited Ashutosh Tripathi']"
1996,hindustan times,['india'],‘Ram Vilas Paswan’s death a great loss to country’: Former PM Deve Gowda,https://www.hindustantimes.com/india-news/ram-vilas-paswan-s-death-a-great-loss-to-country-former-pm-deve-gowda/story-SiggIpiZavMg84ybWf3WTI.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ram-vilas-paswan-dies_3fa55ee2-0989-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:43:11+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
1997,hindustan times,['india'],Mike Pompeo expected to travel to India for 2+2 dialogue this month,https://www.hindustantimes.com/india-news/mike-pompeo-expected-to-travel-to-india-for-2-2-dialogue-this-month/story-yH6OhzvK2U6xYXu90OJCHJ.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_748f4384-0989-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 22:44:38+05:30,['Ht Correspondent']
1998,hindustan times,['india'],Why Goa is accusing Karnataka of clandestinely diverting Mhadei river,https://www.hindustantimes.com/india-news/why-goa-is-accusing-karnataka-of-clandestinely-diverting-the-mhadei-river/story-MAyRgyTkLAJqskUnGx9aPL.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_f01d7800-0988-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 22:48:57+05:30,['Gerard Anthony De Souza']
1999,hindustan times,['india'],"‘Veteran politician, leader and a long-time Parliamentarian’: Mamata condoles Paswan’s death",https://www.hindustantimes.com/india-news/veteran-politician-leader-and-a-long-time-parliamentarian-mamata-condoles-paswan-s-death/story-yyqrP9FkOXW4vfimMjTO0H.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/union-minister-ram-vilas-paswan-dead_e47b8352-0988-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:39:15+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
2000,hindustan times,['india'],‘Early withdrawal of US troops will have consequences’: Abdullah Abdullah,https://www.hindustantimes.com/india-news/early-withdrawal-of-us-troops-will-have-consequences-abdullah-abdullah/story-yfMpZNZK0W7ySPYKOcphnN.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_3f91ab8e-098b-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 22:58:26+05:30,['Rezaul H Laskar']
2001,hindustan times,['india'],"‘Big signature in the Indian politics’: Nitish, Lalu and Sushil Modi fondly remember Paswan",https://www.hindustantimes.com/india-news/big-signature-in-the-indian-politics-nitish-lalu-and-sushil-modi-fondly-remember-paswan/story-uapMZVctAJ1aPKUTPwh6TK.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/union-minister-ram-vilas-paswan-dead_8b1d235c-0987-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:29:27+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
2002,hindustan times,['india'],‘One of the tallest leaders of Bihar’: Union ministers mourn Ram Vilas Paswan’s death,https://www.hindustantimes.com/india-news/one-of-the-tallest-leaders-in-bihar-union-ministers-mourn-ram-vilas-paswan-s-death/story-4SGy1jhJflQLkrIkVL0rwO.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/_b7bc1278-098d-11eb-bbb0-40eddbf766cc.jpg,2020-10-08 23:15:29+05:30,"['Hindustantimes.Com', 'Edited Shankhyaneel Sarkar']"
2003,hindustan times,['india'],‘When he gets better…’: Son Chirag tweeted hours before Ram Vilas Paswan’s death,https://www.hindustantimes.com/india-news/when-he-gets-better-son-chirag-tweeted-hours-before-ram-vilas-paswan-s-death/story-aCE1P2WvVQ45r105WZb4QN.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/paswan-press-conf-water-quality_ee04fb1a-098d-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 23:03:17+05:30,[]
2004,hindustan times,['india'],"Scientists find dragonfly fossil, 2.5mn years old, in J’khand",https://www.hindustantimes.com/india-news/scientists-find-dragonfly-fossil-2-5mn-years-old-in-j-khand/story-Iwvn4FRBzsGzMyo0drYCuK.html,https://www.hindustantimes.com/res/img/ht2020/444x250_1.png,2020-10-08 23:49:42+05:30,['Joydeep Thakur']
2005,hindustan times,['india'],"Maharashtra Governor, Thackeray, Pawar condole Paswan’s death",https://www.hindustantimes.com/india-news/maharashtra-governor-thackeray-pawar-condole-paswan-s-death/story-8V1xbpw0WSkq4xL1RyeAYM.html,https://www.hindustantimes.com/rf/image_size_960x540/HT/p2/2020/10/08/Pictures/ram-vilas-paswan-dies-ages-74_bd48f6ce-0989-11eb-a24e-5b1a7dd32f2e.jpg,2020-10-08 22:51:42+05:30,"['Press Trust Of India', 'Posted Arpan Rai']"
